,E1,E2,nu12,G12,alpha1,alpha2,h0,Nx,Ny,Nxy,Mx,My,Mxy,Ti,Tf,Ex,Ey,nu,Gxy,alphax,alphay,alphaxy
1085,300.0,0.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1086,300.0,300.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1087,400.0,150.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1088,104.76,7.58538899431,0.33,3.54545454545,5.89347079038e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6635,12.6635,0.785881,27.048,7.87991e-06,7.87991e-06,0.0
1089,100.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1090,500.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1091,25.0,25.0,0.2,4.0,1.16e-05,1.16e-05,1.5,2500.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,12738900000.0,12738900000.0,0.592357,10416700000.0,1.16e-05,1.16e-05,0.0
1092,44.32,5.75949367089,0.182,2.52956636005,6.51624548736e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48073,8.48073,0.676318,12.0476,9.44984e-06,9.44984e-06,-4.6286e-39
1093,75.6,5.8125,0.402,2.71281965007,5.87301587302e-06,2.7e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64999,9.64999,0.778591,19.4262,7.87296e-06,7.87296e-06,0.0
1094,170.92,5.75949367089,0.32,2.61266917818,2.85513690615e-08,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88018,9.88018,0.890821,43.3981,1.26489e-06,1.26489e-06,0.0
1095,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,0.0
1096,51.0,5.8125,0.396,2.66413522783,6.29411764706e-06,2.7e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10495,9.10495,0.708798,13.2898,9.02977e-06,9.02977e-06,-5.19676e-38
1097,237.56,8.2183908046,0.268,4.1329930526,8.45260144806e-08,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5096,15.5096,0.876322,60.4936,1.30394e-06,1.30394e-06,4.32593e-39
1098,139.92,6.57975460123,0.286,3.08480913835,1.60377358491e-07,3.74e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4062,11.4062,0.848768,35.8218,2.2574e-06,2.2574e-06,0.0
1099,100.0,300.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1100,53.76,7.5,0.24,3.45976791023,6.74107142857e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4216,11.4216,0.650636,14.5318,9.93268e-06,9.93268e-06,-9.93203e-39
1101,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,-1.05946e-38
1102,311.84,7.79239766082,0.274,3.9573042639,-5.60543868651e-08,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.093,15.093,0.90698,78.9887,8.45539e-07,8.45539e-07,1.44096e-39
1103,167.0,6.89393939394,0.288,3.27102803738,1.48263473054e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1904,12.1904,0.863394,42.6267,1.60658e-06,1.60658e-06,-6.22677e-38
1104,51.44,7.33833718245,0.376,3.69759920388,6.91290824261e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0699,12.0699,0.632128,13.589,1.03816e-05,1.03816e-05,-1.01692e-38
1105,167.36,8.2183908046,0.28,4.1036347457,2.8776290631e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0488,15.0488,0.833601,42.9092,1.96408e-06,1.96408e-06,0.0
1106,44.84,7.79239766082,0.166,3.73220787819,7.19446922391e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7637,11.7637,0.57597,12.5715,1.07824e-05,1.07824e-05,0.0
1107,150.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1108,250.0,200.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1109,400.0,200.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1110,50.0,300.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1111,200.0,100.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1112,50.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1113,50.0,50.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1114,300.0,200.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1115,400.0,50.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1116,0.0,200.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1117,50.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1118,400.0,300.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1119,0.0,100.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1120,400.0,400.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1121,0.0,300.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1122,0.0,200.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1123,350.0,500.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1124,200.0,100.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1125,100.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1126,400.0,350.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1127,200.0,100.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1128,350.0,50.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1129,150.0,500.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1130,0.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1131,450.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1132,350.0,450.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1133,400.0,100.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1134,50.0,350.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1135,0.0,150.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1136,400.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1137,50.0,300.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1138,450.0,0.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1139,200.0,350.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1140,250.0,400.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1141,50.0,350.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
